# id	sire	dam	sex	generation
23015	20612	20427	2	F14
23024	20898	21064	1	F14
23037	21063	20884	2	F14
23058	20190	20804	2	F14
23059	20190	20804	1	F14
23138	20788	20938	1	F14
23139	20788	20938	2	F14
23142	20788	20938	2	F14
24319	21602	21738	2	F15
24326	21649	21764	1	F15
24330	22256	22111	1	F15
24333	21701	21931	1	F15
24339	21701	21931	2	F15
24345	22217	22268	1	F15
24350	22217	22268	2	F15
24354	22118	21814	2	F15
24355	22118	21814	1	F15
24358	21649	21764	2	F15
24364	22321	21725	2	F15
24367	21602	21738	1	F15
24408	21622	21672	2	F15
24409	21622	21672	1	F15
24414	21756	21654	2	F15
24415	21756	21654	2	F15
24418	21745	21609	2	F15
24421	21705	22255	2	F15
24422	21705	22255	1	F15
24441	21967	21769	1	F15
24450	21756	21654	1	F15
24458	21812	22270	1	F15
24461	21967	21769	1	F15
24463	21693	21631	1	F15
24465	21693	21631	1	F15
24469	21663	21799	2	F15
24476	21674	21805	2	F15
24478	21735	21632	1	F15
24484	21771	21645	1	F15
24486	21771	21645	1	F15
24489	21753	21688	2	F15
24491	21753	21688	1	F15
24496	21863	22394	1	F15
24497	21771	21645	2	F15
24503	21735	21632	2	F15
24504	21735	21632	2	F15
24506	21663	21799	1	F15
24519	21727	21608	2	F15
24521	21804	21650	2	F15
24525	21804	21650	1	F15
24527	22216	21703	2	F15
24528	22216	21703	1	F15
24532	21860	21724	2	F15
24538	22280	21664	1	F15
24542	21863	22394	2	F15
24550	21920	21739	2	F15
24554	21926	21709	1	F15
24555	21926	21709	2	F15
24562	21926	21709	1	F15
24568	21929	21723	1	F15
24570	21929	21723	2	F15
24572	21774	22124	2	F15
24576	21774	22124	1	F15
24579	21965	21790	1	F15
24580	21965	21790	2	F15
24583	22313	21971	1	F15
24586	21774	22124	2	F15
24590	21929	21723	1	F15
24597	22216	21703	2	F15
24603	21804	21650	1	F15
24609	22280	21664	2	F15
24613	21860	21724	1	F15
24615	21860	21724	2	F15
24616	22313	21971	1	F15
24623	21965	21790	1	F15
24635	21763	21755	2	F15
24639	21763	21755	1	F15
24646	21791	21601	1	F15
24650	21763	21755	2	F15
24655	21623	22112	2	F15
24658	21803	22122	1	F15
24659	21803	22122	2	F15
24662	22397	22305	2	F15
24666	21791	21601	1	F15
24697	21714	21659	2	F15
24704	21714	21659	1	F15
24936	22849	23002	1	F15
24938	22849	23002	1	F15
24949	22695	22278	1	F15
24953	22695	22278	2	F15
24959	22699	22315	2	F15
24966	22699	22315	1	F15
24969	22695	22278	1	F15
24983	22306	22621	2	F15
24985	22501	22848	2	F15
24988	22620	22282	1	F15
24989	22620	22282	2	F15
24995	22620	22282	2	F15
24998	22284	22823	1	F15
25005	22808	22286	1	F15
25006	22808	22286	2	F15
25008	22501	22848	1	F15
25013	22306	22621	1	F15
25016	22809	22840	1	F15
25020	23001	22821	2	F15
25023	23001	22821	2	F15
25026	23001	22821	1	F15
25028	22809	22840	2	F15
25073	23006	23139	2	F15
25076	23006	23139	1	F15
25095	21643	21598	2	F15
25098	22824	23142	1	F15
25104	22824	23142	2	F15
25109	21643	21598	2	F15
25111	21643	21598	1	F15
25129	23059	23037	2	F15
25147	23138	23015	2	F15
25153	23138	23015	2	F15
25186	21614	21697	1	F15
25189	21614	21697	1	F15
25282	21737	22218	2	F15
25286	21737	22218	1	F15
25309	22267	22807	2	F15
25312	22267	22807	2	F15
25317	22267	22807	1	F15
25319	22815	23058	1	F15
25355	21732	21615	2	F15
25356	21732	21615	1	F15
25367	22946	22702	1	F15
25368	22946	22702	2	F15
25375	22946	22702	2	F15
25423	22318	22844	1	F15
25435	22836	22952	2	F15
25465	23024	22945	2	F15
25468	23024	22945	2	F15
25469	23024	22945	1	F15
25482	23011	21616	1	F15
25483	23011	21616	2	F15
27147	24422	24609	1	F16
27164	24496	24319	1	F16
27166	24496	24319	2	F16
27169	24484	24650	2	F16
27173	24484	24650	2	F16
27175	24484	24650	1	F16
27180	24496	24319	2	F16
27187	24616	24542	1	F16
27188	24616	24542	2	F16
27206	24528	24489	2	F16
27243	24345	24580	2	F16
27245	24326	24418	2	F16
27246	24326	24418	1	F16
27301	24538	24697	2	F16
27303	24538	24697	2	F16
27306	25026	24469	2	F16
27319	24969	24659	2	F16
27326	24969	24659	1	F16
27329	24969	24659	1	F16
27398	24613	25109	2	F16
27399	24613	25109	1	F16
27403	24613	25109	2	F16
27409	24583	24959	1	F16
27416	25317	25073	1	F16
27445	25005	24985	2	F16
27448	25005	24985	1	F16
27449	25005	24985	2	F16
27465	24603	24550	1	F16
27473	24988	24655	2	F16
27475	24491	25129	1	F16
27479	24491	25129	2	F16
27483	24491	25129	1	F16
27485	24988	24655	2	F16
27486	24988	24655	1	F16
27518	24367	24408	1	F16
27529	24367	24408	2	F16
27534	24576	24521	1	F16
27535	24576	24521	2	F16
27539	24461	24339	1	F16
27543	24461	24339	2	F16
27549	24576	24521	1	F16
27578	24330	24570	2	F16
27585	24409	24597	2	F16
27595	24478	24504	2	F16
27599	24409	24597	2	F16
27623	24441	24415	2	F16
27626	24441	24415	1	F16
27633	24528	24489	2	F16
27635	24528	24489	1	F16
27639	24441	24415	1	F16
27658	24450	24497	1	F16
27663	24568	24350	1	F16
27664	24568	24350	2	F16
27666	24568	24350	1	F16
27669	24966	24476	1	F16
27675	24966	24476	1	F16
27676	24966	24476	2	F16
27716	24506	24953	2	F16
27718	24506	24953	1	F16
27731	24949	24519	2	F16
27735	24949	24519	1	F16
27736	24949	24519	2	F16
27748	25356	25312	2	F16
27749	25356	25312	1	F16
27755	25356	25312	1	F16
27758	25286	24995	2	F16
27759	25286	24995	1	F16
27762	24646	24635	2	F16
27765	24646	24635	1	F16
27785	24666	25153	2	F16
27788	24666	25153	1	F16
27789	24666	25153	2	F16
27792	24554	24358	2	F16
27793	24554	24358	1	F16
27798	24998	24503	1	F16
27801	24704	24586	1	F16
27803	24704	24586	1	F16
27806	24998	24503	1	F16
27813	24554	24358	2	F16
27823	24333	24572	2	F16
27833	25076	25006	1	F16
27838	25076	25006	1	F16
27839	24623	25095	2	F16
27845	24623	25095	1	F16
27849	25076	25006	2	F16
27908	25098	25468	2	F16
27909	25098	25468	1	F16
27926	24639	24989	1	F16
27930	24639	24989	2	F16
27945	24658	24354	1	F16
27948	24658	24354	1	F16
27949	24658	24354	2	F16
27968	24465	24532	1	F16
27973	24465	24532	1	F16
27975	24465	24532	2	F16
27996	24525	24527	2	F16
27998	24525	24527	1	F16
28016	25013	25368	2	F16
28019	25013	25368	2	F16
28033	24562	24364	1	F16
28035	24938	24555	1	F16
28036	24938	24555	2	F16
28047	25008	24615	2	F16
28056	24562	24364	2	F16
28164	24579	24983	2	F16
28166	24579	24983	1	F16
28178	25186	25147	1	F16
28183	25186	25147	1	F16
28191	24486	25020	1	F16
28192	24486	25020	2	F16
28194	24486	25020	2	F16
28236	25111	25465	1	F16
28239	25111	25465	2	F16
28283	24463	24414	2	F16
28316	24345	24580	1	F16
28317	24345	24580	2	F16
28336	25016	25023	2	F16
28339	25016	25023	1	F16
28346	24458	24421	2	F16
28349	24458	24421	1	F16
28379	25319	25355	2	F16
28383	25319	25355	1	F16
28388	25319	25355	1	F16
28390	25482	25375	2	F16
28393	25482	25375	1	F16
28415	24590	24662	2	F16
28420	24590	24662	1	F16
28421	24590	24662	2	F16
28425	25189	25282	1	F16
28449	25367	25483	2	F16
28453	25367	25483	1	F16
28456	25367	25483	1	F16
28573	24936	25104	1	F16
28575	24936	25104	2	F16
28643	25469	25435	1	F16
28676	25423	25028	2	F16
28683	24355	25309	1	F16
28686	24355	25309	2	F16
29006	27164	27449	1	F17
29007	27164	27449	2	F17
29009	27534	27180	1	F17
29012	27486	27664	2	F17
29013	27486	27664	1	F17
29016	27534	27180	2	F17
29021	27658	27306	2	F17
29022	27658	27306	1	F17
29030	27326	27716	1	F17
29033	27326	27716	2	F17
29038	27518	27823	2	F17
29043	27326	27716	2	F17
29049	27788	27473	1	F17
29050	27788	27473	2	F17
29055	27658	27306	2	F17
29076	27718	27578	2	F17
29091	27803	27529	1	F17
29093	27718	27578	1	F17
29104	27735	27173	1	F17
29105	27735	27173	2	F17
29108	27639	27445	1	F17
29113	27755	27535	2	F17
29114	27755	27535	2	F17
29115	27755	27535	1	F17
29120	27483	27166	2	F17
29121	27483	27166	2	F17
29122	27483	27166	1	F17
29124	27803	27529	2	F17
29125	27669	27403	1	F17
29127	27669	27403	2	F17
29146	27409	27485	2	F17
29149	27549	27301	1	F17
29150	27549	27301	2	F17
29157	27409	27485	1	F17
29159	27409	27485	1	F17
29164	27626	27206	2	F17
29171	27626	27206	1	F17
29172	27626	27206	1	F17
29175	27539	27813	1	F17
29178	27675	27792	1	F17
29181	27675	27792	2	F17
29190	27675	27792	2	F17
29198	27806	27479	1	F17
29202	27806	27479	1	F17
29205	27329	27188	2	F17
29207	27465	27303	2	F17
29208	27465	27303	2	F17
29212	27187	27398	2	F17
29216	27475	27748	2	F17
29221	27329	27188	1	F17
29222	27399	27599	2	F17
29224	27399	27599	1	F17
29229	27246	27676	1	F17
29230	27246	27676	2	F17
29233	27416	27623	2	F17
29236	27416	27623	1	F17
29237	27666	27169	2	F17
29243	27246	27676	2	F17
29253	27399	27599	2	F17
29255	27666	27169	1	F17
29259	27749	27762	1	F17
29260	27749	27762	2	F17
29265	27475	27748	1	F17
29266	27187	27398	2	F17
29277	27416	27623	1	F17
29284	27175	27319	2	F17
29305	27759	27543	1	F17
29313	27798	27908	2	F17
29316	27798	27908	2	F17
29319	27798	27908	1	F17
29339	27833	27789	1	F17
29349	27663	27949	1	F17
29352	27833	27789	1	F17
29354	27833	27789	2	F17
29367	27909	27785	2	F17
29370	27909	27785	1	F17
29398	27926	27736	2	F17
29401	27926	27736	1	F17
29407	27926	27736	1	F17
29459	27635	27758	2	F17
29462	27635	27758	1	F17
29463	27635	27758	2	F17
29555	27765	27633	1	F17
29556	27765	27633	2	F17
29557	27765	27633	2	F17
29597	28035	28164	2	F17
29598	28035	28164	1	F17
29599	28035	28164	2	F17
29605	28178	27585	1	F17
29607	28178	27585	2	F17
29612	28178	27585	1	F17
29617	28236	28019	2	F17
29618	28236	28019	1	F17
29640	27998	27975	1	F17
29646	27998	27975	2	F17
29667	28166	27849	1	F17
29674	28166	27849	2	F17
29677	27968	28192	2	F17
29681	27968	28192	1	F17
29685	28191	27839	1	F17
29689	28191	27839	2	F17
29691	28191	27839	2	F17
29703	27948	28047	1	F17
29705	27948	28047	1	F17
29708	27948	28047	2	F17
29733	27973	27595	2	F17
29734	27973	27595	1	F17
29743	27793	27243	1	F17
29746	27793	27243	2	F17
29748	27793	27243	1	F17
29754	28183	27731	1	F17
29758	28183	27731	2	F17
29765	28456	28056	1	F17
29768	28456	28056	1	F17
29792	27945	28036	2	F17
29795	27945	28036	1	F17
29799	27945	28036	1	F17
29848	27845	28194	1	F17
29852	27845	28194	2	F17
29861	28393	27996	1	F17
29864	28316	28415	2	F17
29865	28316	28415	1	F17
29869	28033	28421	2	F17
29874	28383	28449	2	F17
29888	28383	28449	2	F17
29889	28383	28449	1	F17
29890	28033	28421	1	F17
29892	28033	28421	2	F17
29896	27801	28317	2	F17
29897	27801	28317	1	F17
29915	28388	27930	1	F17
29917	28388	27930	2	F17
29918	28388	27930	2	F17
29923	27838	28336	1	F17
29949	28339	28390	2	F17
29952	28339	28390	1	F17
29955	28420	28283	1	F17
30011	28425	28239	2	F17
30021	28425	28239	1	F17
30031	28643	28575	2	F17
30039	28573	28346	1	F17
30041	28573	28346	2	F17
30089	28683	28379	2	F17
30114	28349	28676	2	F17
30149	28453	28686	1	F17
30150	28453	28686	1	F17
30232	27448	27245	1	F17
30239	27448	27245	1	F17
30246	27147	28016	2	F17
30252	27147	28016	1	F17
30668	29013	29076	2	F18
30671	29013	29076	2	F18
30672	29229	29043	2	F18
30674	29229	29043	2	F18
30679	29598	29313	2	F18
30690	29229	29043	1	F18
30692	29013	29076	1	F18
30699	29030	29316	2	F18
30708	29598	29313	1	F18
30709	29093	29016	1	F18
30710	29093	29016	2	F18
30713	29640	29212	1	F18
30714	29640	29212	1	F18
30717	29049	29216	1	F18
30719	29743	29190	2	F18
30724	29030	29316	1	F18
30725	29030	29316	2	F18
30733	29006	29114	1	F18
30735	29006	29114	2	F18
30741	29104	29038	2	F18
30746	29104	29038	1	F18
30749	29224	29012	2	F18
30750	29224	29012	1	F18
30756	29115	29556	2	F18
30759	29115	29556	1	F18
30761	29115	29556	1	F18
30765	29006	29114	1	F18
30778	29009	29222	2	F18
30786	29172	29207	2	F18
30787	29172	29207	1	F18
30788	29172	29207	1	F18
30789	29009	29222	1	F18
30792	29009	29222	1	F18
30793	29259	29050	2	F18
30798	29259	29050	2	F18
30799	29259	29050	1	F18
30806	29305	29260	1	F18
30814	29319	29746	1	F18
30825	29734	29617	2	F18
30826	29734	29617	1	F18
30829	29122	29007	2	F18
30830	29122	29007	1	F18
30836	29370	29237	1	F18
30837	29370	29237	2	F18
30844	29407	29121	1	F18
30851	29407	29121	2	F18
30855	29407	29121	1	F18
30857	29339	29557	2	F18
30864	29339	29557	1	F18
30867	29339	29557	1	F18
30868	29265	29599	1	F18
30870	29265	29599	2	F18
30876	29221	29689	1	F18
30877	29221	29689	1	F18
30881	29221	29689	2	F18
30885	29277	29677	2	F18
30888	29277	29677	2	F18
30890	29277	29677	1	F18
30893	29236	29708	1	F18
30895	29236	29708	2	F18
30902	29236	29708	2	F18
30904	29705	29607	1	F18
30907	29705	29607	2	F18
30913	29198	29792	1	F18
30917	29198	29792	2	F18
30927	29799	29367	2	F18
30929	29799	29367	2	F18
30972	29171	29124	1	F18
30977	29171	29124	2	F18
30978	29171	29124	1	F18
30980	29175	29354	2	F18
30983	29175	29354	1	F18
30984	29175	29354	2	F18
30990	29612	29033	1	F18
30993	29178	29758	1	F18
30994	29178	29758	2	F18
31017	29159	29674	1	F18
31019	29159	29674	2	F18
31032	29685	29208	2	F18
31046	29202	29113	1	F18
31047	29202	29113	1	F18
31052	29349	29459	2	F18
31053	29349	29459	1	F18
31074	29605	29150	2	F18
31076	29352	29733	1	F18
31077	29352	29733	2	F18
31088	29605	29150	1	F18
31101	29667	29120	2	F18
31105	29848	29463	1	F18
31108	29848	29463	1	F18
31113	29667	29120	1	F18
31121	29889	29253	2	F18
31125	29889	29253	2	F18
31160	29795	29055	1	F18
31163	29795	29055	2	F18
31165	29618	29869	1	F18
31169	29618	29869	2	F18
31173	29618	29869	2	F18
31179	29768	29874	1	F18
31180	29768	29874	2	F18
31198	29748	29864	2	F18
31202	29861	29398	1	F18
31211	29861	29398	2	F18
31212	29861	29398	2	F18
31213	29748	29864	1	F18
31227	29091	29266	1	F18
31228	29091	29266	2	F18
31247	29157	29021	1	F18
31248	29157	29021	2	F18
31257	29401	29230	1	F18
31259	29915	29181	2	F18
31262	29915	29181	1	F18
31267	29401	29230	2	F18
31268	29754	29896	2	F18
31275	29754	29896	1	F18
31276	29923	29892	1	F18
31283	29923	29892	2	F18
31298	29897	29597	2	F18
31300	29897	29597	2	F18
31303	29897	29597	1	F18
31315	29255	29146	1	F18
31320	29255	29146	2	F18
31321	29255	29146	2	F18
31343	29022	29243	2	F18
31344	29022	29243	2	F18
31350	30021	29852	1	F18
31352	30021	29852	1	F18
31390	29555	29127	1	F18
31397	29555	29127	2	F18
31408	29125	29691	2	F18
31410	29125	29691	1	F18
31424	29703	30011	2	F18
31427	29703	30011	2	F18
31432	29765	30031	2	F18
31433	29765	30031	1	F18
31436	29765	30031	1	F18
31500	29149	29105	1	F18
31509	29149	29105	2	F18
31557	30039	29918	1	F18
31559	30039	29918	1	F18
31561	30039	29918	2	F18
31588	29681	29164	1	F18
31592	29681	29164	2	F18
31603	29952	29646	2	F18
31610	29952	29646	1	F18
31640	29462	29205	1	F18
31646	30252	29888	1	F18
31668	30149	29917	1	F18
31695	29865	30114	1	F18
31698	29865	30114	2	F18
31705	30239	29949	2	F18
31710	29108	29284	2	F18
31716	29890	29233	2	F18
31731	30150	30041	2	F18
31741	29955	30246	2	F18
31745	29955	30246	1	F18
31747	30232	30089	2	F18
31751	30232	30089	1	F18
32601	30972	30902	1	F19
32607	30972	30902	2	F19
32613	31017	30725	1	F19
32618	30799	31052	2	F19
32619	30799	31052	1	F19
32623	30814	31163	2	F19
32624	30814	31163	1	F19
32630	31500	31321	1	F19
32631	31500	31321	2	F19
32644	31262	31032	2	F19
32652	31276	31198	1	F19
32656	31276	31198	2	F19
32661	31433	30881	1	F19
32662	31433	30881	2	F19
32672	30761	30668	2	F19
32673	30761	30668	1	F19
32680	30844	30749	1	F19
32697	30877	30674	1	F19
32702	30890	30825	1	F19
32704	30890	30825	2	F19
32710	30904	30699	1	F19
32720	30733	30980	1	F19
32721	30733	30980	2	F19
32726	30733	30980	1	F19
32728	31213	30837	2	F19
32729	31213	30837	1	F19
32735	31315	31509	2	F19
32742	31315	31509	1	F19
32781	30690	30756	1	F19
32784	30690	30756	2	F19
32785	30692	30798	1	F19
32787	30692	30798	2	F19
32799	30787	30719	2	F19
32801	30787	30719	1	F19
32804	30806	30710	2	F19
32809	30806	30710	1	F19
32818	30714	30888	2	F19
32819	30714	30888	1	F19
32827	30983	30671	2	F19
32833	30983	30671	1	F19
32841	30993	30929	1	F19
32846	30993	30929	2	F19
32847	30978	31077	1	F19
32848	30978	31077	2	F19
32854	31076	30672	2	F19
32856	31076	30672	1	F19
32861	30868	31101	1	F19
32865	30868	31101	2	F19
32876	30867	31121	2	F19
32881	30867	31121	1	F19
32886	30830	31180	1	F19
32890	30830	31180	2	F19
32901	30876	31228	1	F19
32915	31179	30793	1	F19
32916	31179	30793	2	F19
32920	30893	31212	2	F19
32923	30893	31212	1	F19
32929	31160	31211	1	F19
32935	31160	31211	2	F19
32937	31046	31267	2	F19
32946	31046	31267	1	F19
32949	31257	30927	2	F19
32952	31257	30927	1	F19
32960	31275	31074	2	F19
32962	31275	31074	1	F19
32967	30990	31320	1	F19
32971	30990	31320	2	F19
32978	31108	31343	2	F19
32983	31350	30895	1	F19
32985	31350	30895	1	F19
32986	31350	30895	2	F19
32989	31390	31248	1	F19
32992	31390	31248	2	F19
33005	30717	30778	2	F19
33008	31053	30994	2	F19
33014	31053	30994	1	F19
33017	30789	31283	2	F19
33020	30789	31283	1	F19
33024	30765	31344	2	F19
33026	30765	31344	1	F19
33028	30765	31344	1	F19
33035	31410	30679	1	F19
33042	31410	30679	2	F19
33044	30724	31432	2	F19
33046	30724	31432	1	F19
33050	30713	30907	2	F19
33063	30788	30984	2	F19
33073	30708	31169	1	F19
33078	31113	31173	2	F19
33089	31113	31173	1	F19
33091	31202	30735	2	F19
33101	30759	31300	1	F19
33105	30759	31300	2	F19
33113	30864	31298	2	F19
33117	30750	31397	2	F19
33118	30750	31397	2	F19
33121	30836	31408	2	F19
33126	31352	30885	1	F19
33130	31352	30885	2	F19
33138	30746	31427	1	F19
33140	30746	31427	2	F19
33159	31088	30786	2	F19
33163	31088	30786	1	F19
33167	31436	31592	2	F19
33172	31436	31592	1	F19
33198	30709	30857	1	F19
33199	30709	30857	2	F19
33208	30826	30851	2	F19
33210	30826	30851	1	F19
33223	31559	31125	1	F19
33226	31588	31268	2	F19
33228	31588	31268	2	F19
33230	31588	31268	1	F19
33241	31227	31561	2	F19
33242	31227	31561	1	F19
33288	30792	30741	1	F19
33292	30792	30741	2	F19
33312	30913	30977	2	F19
33319	30913	30977	1	F19
33328	31646	31747	1	F19
33364	31745	31259	2	F19
33365	31745	31259	1	F19
33395	31610	31698	2	F19
33400	31668	31705	2	F19
33402	31668	31705	1	F19
33416	31695	31716	1	F19
33418	31640	31603	1	F19
33423	31640	31603	2	F19
33428	31247	31710	1	F19
33429	31247	31710	2	F19
33433	31557	31731	2	F19
33439	31751	31424	1	F19
33498	31105	31019	1	F19
33515	31165	30829	2	F19
33525	30855	31741	1	F19
33566	31303	30870	2	F19
33567	31047	30917	2	F19
33571	31047	30917	1	F19
34314	32929	32631	2	F20
34315	32929	32631	1	F20
34317	32929	32631	2	F20
34325	32989	32876	1	F20
34329	32989	32876	2	F20
34334	33210	33044	1	F20
34337	33210	33044	1	F20
34342	33242	33008	1	F20
34343	33242	33008	2	F20
34348	33242	33008	1	F20
34355	32624	32644	2	F20
34357	32624	32644	1	F20
34358	32624	32644	2	F20
34362	32601	32728	2	F20
34363	32601	32728	2	F20
34369	32601	32728	1	F20
34376	32856	32935	2	F20
34380	32856	32935	2	F20
34382	32886	32865	1	F20
34384	32886	32865	2	F20
34386	32886	32865	1	F20
34392	32952	32854	2	F20
34399	32952	32854	1	F20
34400	32661	32848	1	F20
34401	32661	32848	2	F20
34403	32661	32848	1	F20
34411	32742	33042	1	F20
34418	32742	33042	2	F20
34423	33026	33113	1	F20
34431	33014	33105	1	F20
34434	33014	33105	2	F20
34444	33126	32787	2	F20
34459	32613	32662	2	F20
34461	32613	32662	1	F20
34470	32801	32937	2	F20
34475	32819	32971	1	F20
34481	32861	32986	2	F20
34486	32861	32986	1	F20
34490	32881	32978	2	F20
34491	32881	32978	1	F20
34494	32881	32978	2	F20
34495	32652	32804	2	F20
34496	32652	32804	1	F20
34499	32652	32804	2	F20
34505	32983	32607	1	F20
34511	32983	32607	2	F20
34514	32720	32890	2	F20
34519	32720	32890	1	F20
34527	33089	33121	2	F20
34528	33089	33121	1	F20
34529	33089	33121	1	F20
34543	32967	33078	2	F20
34545	33101	32949	1	F20
34549	33101	32949	2	F20
34553	33163	33050	1	F20
34558	33163	33050	2	F20
34564	33046	33167	1	F20
34575	33172	33063	1	F20
34577	33172	33063	2	F20
34582	32702	33208	2	F20
34587	32702	33208	1	F20
34588	32702	33208	1	F20
34589	32710	33241	2	F20
34591	32710	33241	1	F20
34593	32710	33241	1	F20
34606	32697	32721	2	F20
34608	32697	32721	1	F20
34618	32833	32799	2	F20
34621	32833	32799	1	F20
34633	32847	32623	1	F20
34636	32847	32623	2	F20
34639	32729	32920	1	F20
34640	32729	32920	2	F20
34644	32962	32827	2	F20
34646	32962	32827	1	F20
34647	32985	32735	2	F20
34653	32985	32735	1	F20
34656	32985	32735	1	F20
34661	32785	33005	1	F20
34662	32785	33005	2	F20
34669	33035	32960	1	F20
34673	33035	32960	2	F20
34675	33035	32960	2	F20
34685	32915	32818	1	F20
34689	33073	33091	1	F20
34692	33073	33091	2	F20
34697	33073	33091	2	F20
34703	33198	33117	1	F20
34710	33198	33117	2	F20
34729	33223	33159	1	F20
34730	33223	33159	2	F20
34731	33223	33159	1	F20
34745	33020	33226	1	F20
34756	32630	32784	1	F20
34759	32630	32784	2	F20
34799	33319	33292	2	F20
34802	33319	33292	1	F20
34815	33288	32672	2	F20
34816	33288	32672	2	F20
34823	33288	32672	1	F20
34833	33328	33312	2	F20
34835	33328	33312	2	F20
34839	33439	33199	1	F20
34840	33439	33199	1	F20
34848	33439	33199	2	F20
34867	32923	32618	2	F20
34868	32923	32618	1	F20
34870	32726	33395	2	F20
34872	32726	33395	2	F20
34876	32726	33395	1	F20
34886	32673	33423	1	F20
34889	32673	33423	2	F20
34890	32673	33423	2	F20
34898	33418	32916	2	F20
34902	33428	33017	1	F20
34912	33028	33364	1	F20
34913	33028	33364	1	F20
34914	33028	33364	2	F20
34923	33365	32846	1	F20
34927	32901	33400	1	F20
34930	32901	33400	2	F20
34931	33416	33118	1	F20
34936	33416	33118	2	F20
34937	33416	33118	2	F20
34942	32841	33433	1	F20
34951	32841	33433	2	F20
34953	32841	33433	2	F20
34956	33498	33130	1	F20
34957	33498	33130	2	F20
34961	33498	33130	2	F20
34966	33571	33228	1	F20
34970	33571	33228	1	F20
34977	33571	33228	2	F20
34997	32680	32992	2	F20
34999	32680	32992	2	F20
35000	32680	32992	1	F20
35006	33402	32656	2	F20
35013	33402	32656	1	F20
35018	33138	32704	1	F20
35025	33138	32704	1	F20
35027	33138	32704	2	F20
35042	33230	33429	1	F20
35045	33230	33429	2	F20
35046	33230	33429	1	F20
35047	32619	33515	1	F20
35048	32619	33515	2	F20
35050	32619	33515	2	F20
35056	33525	33140	1	F20
35057	33525	33140	2	F20
35060	33525	33140	2	F20
35097	32809	33566	1	F20
35098	32809	33566	2	F20
35105	32809	33566	1	F20
35121	32781	33024	1	F20
35132	32946	33567	1	F20
35143	32946	33567	2	F20
36269	34656	34589	1	F21
36272	34656	34589	1	F21
36280	34382	34815	2	F21
36287	34382	34815	1	F21
36321	34461	34558	2	F21
36325	34461	34558	1	F21
36328	34461	34558	2	F21
36330	34553	34343	2	F21
36333	34553	34343	1	F21
36339	34348	34549	1	F21
36347	34348	34549	2	F21
36352	34639	34459	1	F21
36356	34639	34459	2	F21
36363	34646	34418	1	F21
36365	34646	34418	2	F21
36368	34475	34759	1	F21
36370	34475	34759	2	F21
36384	34357	34329	2	F21
36389	34357	34329	1	F21
36392	34357	34329	1	F21
36395	34315	34470	1	F21
36401	34315	34470	2	F21
36409	34403	34490	1	F21
36410	34403	34490	2	F21
36414	34588	34527	2	F21
36416	34588	34527	1	F21
36419	34588	34527	1	F21
36422	34342	34495	2	F21
36424	34342	34495	1	F21
36429	34399	34644	2	F21
36432	34399	34644	2	F21
36435	34399	34644	1	F21
36442	34685	34362	2	F21
36445	34685	34362	1	F21
36447	34731	34358	2	F21
36449	34731	34358	2	F21
36457	34529	34799	2	F21
36459	34529	34799	1	F21
36463	34839	34640	2	F21
36467	34839	34640	1	F21
36468	34731	34358	1	F21
36476	34369	34870	1	F21
36479	34369	34870	2	F21
36480	34369	34870	2	F21
36484	34575	34999	2	F21
36485	34575	34999	1	F21
36486	34423	34380	2	F21
36489	34423	34380	1	F21
36494	34386	34317	2	F21
36495	34386	34317	2	F21
36496	34386	34317	1	F21
36503	34431	34363	1	F21
36505	34431	34363	2	F21
36509	34431	34363	1	F21
36511	34608	34376	1	F21
36515	34608	34376	2	F21
36522	34621	34494	1	F21
36526	34621	34494	2	F21
36533	34486	34662	2	F21
36552	34661	34499	1	F21
36559	34661	34499	2	F21
36563	34337	34606	1	F21
36565	34337	34606	2	F21
36567	34593	34618	1	F21
36570	34593	34618	2	F21
36576	34491	34697	1	F21
36578	34491	34697	2	F21
36579	34491	34697	2	F21
36587	34669	34730	2	F21
36595	34669	34730	1	F21
36598	34545	34816	1	F21
36600	34545	34816	2	F21
36605	34902	34675	1	F21
36606	34902	34675	2	F21
36613	34564	34937	1	F21
36616	34564	34937	2	F21
36617	34564	34937	1	F21
36622	34923	34511	2	F21
36628	34923	34511	1	F21
36634	34956	34898	1	F21
36636	34956	34898	1	F21
36638	34956	34898	2	F21
36639	34966	34392	1	F21
36641	34966	34392	2	F21
36644	34966	34392	2	F21
36650	34913	34997	1	F21
36651	34913	34997	2	F21
36658	35018	34384	1	F21
36659	35018	34384	2	F21
36666	35018	34384	2	F21
36672	34823	34582	1	F21
36677	34823	34582	1	F21
36687	34703	34951	2	F21
36688	34703	34951	1	F21
36692	34802	34957	2	F21
36699	34802	34957	1	F21
36702	34931	34890	1	F21
36713	34970	34692	1	F21
36715	34970	34692	1	F21
36720	34970	34692	2	F21
36733	34868	34961	1	F21
36740	34868	34961	2	F21
36743	34927	34401	1	F21
36747	34927	34401	2	F21
36750	34942	34481	2	F21
36754	34942	34481	2	F21
36758	34942	34481	1	F21
36763	35000	34577	2	F21
36764	35000	34577	1	F21
36771	35000	34577	1	F21
36775	34876	35027	1	F21
36783	35013	34314	1	F21
36784	35013	34314	2	F21
36785	35013	34314	1	F21
36849	34912	34835	2	F21
36851	34912	34835	1	F21
36862	34334	34953	2	F21
36865	34334	34953	1	F21
36875	34325	34867	1	F21
36876	34325	34867	2	F21
36884	34840	34936	1	F21
36887	34840	34936	2	F21
