eps,mu,Type,power,r
4,2.889,ghcFull,384.29999999999995,2
4,2.889,fdr,367.3666666666667,3
4,2.889,minP,361.56666666666666,4
4,2.889,gnull,259.93333333333334,5
4,2.889,bj,248.29999999999998,6
4,2.889,ghc,228.03333333333333,7
4,2.889,hc,190.86666666666665,8
4,2.889,score,144.63333333333333,9
18,2.111,ggnull,447.1,1
18,2.111,hc,415.8333333333333,2
18,2.111,gnull,411.0333333333333,3
18,2.111,ghc,409.46666666666664,4
18,2.111,ghcFull,372.2666666666667,5
18,2.111,score,364.20000000000005,6
18,2.111,bj,360.1666666666667,7
18,2.111,fdr,329.79999999999995,8
18,2.111,minP,320.43333333333334,9
4,3.0,ggnull,452.8666666666666,1
4,3.0,ghcFull,434.96666666666664,2
4,3.0,fdr,417.8,3
4,3.0,minP,410.8333333333333,4
4,3.0,gnull,300.3666666666667,5
4,3.0,bj,290.1333333333333,6
4,3.0,ghc,253.33333333333334,7
4,3.0,hc,209.9,8
4,3.0,score,149.93333333333334,9
18,2.0,ggnull,356.6666666666667,1
18,2.0,hc,342.8333333333333,2
18,2.0,gnull,336.4,3
18,2.0,ghc,330.73333333333335,4
18,2.0,score,315.76666666666665,5
18,2.0,ghcFull,297.06666666666666,6
18,2.0,bj,286.7,7
18,2.0,fdr,264.73333333333335,8
18,2.0,minP,256.53333333333336,9
2,2.556,ghcFull,150.33333333333334,1
2,2.556,ggnull,149.2,2
2,2.556,fdr,146.66666666666666,3
2,2.556,minP,145.13333333333333,4
2,2.556,gnull,100.1,5
2,2.556,ghc,97.43333333333334,6
2,2.556,bj,93.86666666666667,7
2,2.556,hc,89.03333333333335,8
2,2.556,score,80.5,9
20,2.444,ggnull,780.3666666666667,1
20,2.444,gnull,752.7,2
20,2.444,ghc,743.5,3
20,2.444,hc,742.9333333333333,4
20,2.444,bj,710.3333333333334,5
20,2.444,ghcFull,679.9,6
20,2.444,score,614.8666666666667,7
20,2.444,fdr,597.8,8
20,2.444,minP,574.0666666666666,9
20,2.556,ggnull,859.1,1
20,2.556,gnull,834.8333333333334,2
20,2.556,ghc,829.3000000000001,3
20,2.556,hc,825.7333333333333,4
20,2.556,bj,803.8,5
20,2.556,ghcFull,769.4,6
20,2.556,fdr,684.1333333333333,7
20,2.556,score,676.2333333333333,8
20,2.556,minP,657.4,9
2,2.667,ghcFull,174.0,1
2,2.667,ggnull,172.3,2
2,2.667,fdr,171.6,3
2,2.667,minP,169.2,4
2,2.667,gnull,109.33333333333334,5
2,2.667,bj,103.63333333333333,6
2,2.667,ghc,103.36666666666666,7
2,2.667,hc,93.86666666666667,8
2,2.667,score,82.26666666666667,9
20,2.333,ggnull,688.0333333333334,1
20,2.333,gnull,657.7333333333332,2
20,2.333,hc,653.6666666666666,3
20,2.333,ghc,652.5,4
20,2.333,bj,610.7333333333333,5
20,2.333,ghcFull,582.4666666666667,6
20,2.333,score,544.6,7
20,2.333,fdr,505.9666666666667,8
20,2.333,minP,487.7666666666667,9
20,2.667,ggnull,918.5333333333333,1
20,2.667,gnull,899.1,2
20,2.667,ghc,891.0333333333333,3
20,2.667,hc,889.0333333333333,4
20,2.667,bj,878.2666666666667,5
20,2.667,ghcFull,847.2666666666667,6
20,2.667,fdr,763.6666666666667,7
20,2.667,score,740.9333333333333,8
20,2.667,minP,735.9,9
2,2.778,ggnull,193.5,1
2,2.778,ghcFull,191.83333333333331,2
2,2.778,fdr,188.13333333333335,3
2,2.778,minP,186.06666666666666,4
2,2.778,gnull,120.2,5
2,2.778,bj,115.5,6
2,2.778,ghc,111.93333333333332,7
2,2.778,hc,99.1,8
2,2.778,score,83.83333333333333,9
20,2.222,ggnull,586.5,1
20,2.222,hc,569.2333333333333,2
20,2.222,gnull,565.2333333333333,3
20,2.222,ghc,559.5333333333333,4
20,2.222,bj,510.46666666666664,5
20,2.222,score,485.20000000000005,6
20,2.222,ghcFull,485.1333333333334,7
20,2.222,fdr,421.4,8
20,2.222,minP,405.76666666666665,9
2,2.889,ghcFull,229.63333333333333,1
2,2.889,ggnull,229.6,2
2,2.889,fdr,225.16666666666666,3
2,2.889,minP,222.93333333333334,4
2,2.889,gnull,138.53333333333333,5
2,2.889,bj,134.33333333333334,6
2,2.889,ghc,121.5,7
2,2.889,hc,104.03333333333335,8
2,2.889,score,88.46666666666667,9
20,2.111,ggnull,495.16666666666663,1
20,2.111,hc,478.1666666666667,2
20,2.111,gnull,475.5,3
20,2.111,ghc,468.6,4
20,2.111,score,427.20000000000005,5
20,2.111,bj,418.6666666666667,6
20,2.111,ghcFull,403.96666666666664,7
20,2.111,fdr,354.3666666666667,8
20,2.111,minP,342.3,9
2,3.0,ghcFull,262.90000000000003,1
2,3.0,ggnull,260.56666666666666,2
2,3.0,fdr,257.76666666666665,3
2,3.0,minP,255.80000000000004,4
2,3.0,gnull,154.33333333333331,5
2,3.0,bj,150.06666666666666,6
2,3.0,ghc,132.1,7
2,3.0,hc,110.5,8
2,3.0,score,93.03333333333333,9
20,2.0,ggnull,402.1333333333333,1
20,2.0,hc,395.26666666666665,2
20,2.0,gnull,390.5,3
20,2.0,ghc,376.2666666666667,4
20,2.0,score,366.46666666666664,5
20,2.0,bj,332.4666666666667,6
20,2.0,ghcFull,327.26666666666665,7
20,2.0,fdr,289.76666666666665,8
20,2.0,minP,279.73333333333335,9
