eps,mu,Type,power,r
29,2.222,ghcFull,487.4,7
29,2.222,fdr,420.43333333333334,8
29,2.222,minP,405.03333333333336,9
5,2.889,ggnull,377.9666666666667,1
5,2.889,ghcFull,362.4,2
5,2.889,fdr,344.46666666666664,3
5,2.889,minP,338.53333333333336,4
5,2.889,gnull,248.43333333333334,5
5,2.889,ghc,232.06666666666666,6
5,2.889,bj,229.86666666666667,7
5,2.889,hc,195.70000000000002,8
5,2.889,score,126.03333333333333,9
29,2.111,hc,527.7333333333333,1
29,2.111,gnull,518.2666666666667,2
29,2.111,ggnull,491.83333333333337,3
29,2.111,ghc,490.23333333333335,4
29,2.111,bj,451.0,5
29,2.111,score,433.3,6
29,2.111,ghcFull,400.0,7
29,2.111,fdr,350.8333333333333,8
29,2.111,minP,339.23333333333335,9
5,3.0,ggnull,443.0,1
5,3.0,ghcFull,420.09999999999997,2
5,3.0,fdr,398.8,3
5,3.0,minP,392.8666666666666,4
5,3.0,gnull,296.70000000000005,5
5,3.0,bj,280.8666666666667,6
5,3.0,ghc,268.4666666666667,7
5,3.0,hc,218.16666666666669,8
5,3.0,score,130.83333333333334,9
29,2.0,hc,426.3666666666667,1
29,2.0,gnull,417.8333333333333,2
29,2.0,ggnull,390.79999999999995,3
29,2.0,ghc,390.53333333333336,4
29,2.0,score,372.3666666666667,5
29,2.0,bj,351.8,6
29,2.0,ghcFull,314.4666666666667,7
29,2.0,fdr,277.6333333333333,8
29,2.0,minP,268.4666666666667,9
2,2.556,ggnull,123.16666666666666,1
2,2.556,ghcFull,120.36666666666666,2
2,2.556,fdr,117.53333333333333,3
2,2.556,minP,116.36666666666666,4
2,2.556,gnull,85.73333333333333,5
2,2.556,ghc,83.13333333333334,6
2,2.556,bj,79.39999999999999,7
2,2.556,hc,76.0,8
2,2.556,score,67.73333333333333,9
32,2.444,hc,867.9,1
32,2.444,gnull,865.5666666666667,2
32,2.444,ghc,846.8,3
32,2.444,ggnull,844.0999999999999,4
32,2.444,bj,829.0999999999999,5
32,2.444,ghcFull,732.9666666666667,6
32,2.444,score,705.5666666666667,7
32,2.444,fdr,638.0666666666667,8
32,2.444,minP,610.0,9
32,2.556,gnull,926.5333333333333,1
32,2.556,hc,925.7666666666667,2
32,2.556,ghc,914.5,3
32,2.556,ggnull,913.1666666666666,4
32,2.556,bj,903.3,5
32,2.556,ghcFull,822.6333333333333,6
32,2.556,score,760.6666666666667,7
32,2.556,fdr,729.0333333333333,8
32,2.556,minP,698.0,9
2,2.667,ggnull,136.93333333333334,1
2,2.667,ghcFull,135.0,2
2,2.667,fdr,132.23333333333335,3
2,2.667,minP,131.03333333333333,4
2,2.667,gnull,93.7,5
2,2.667,ghc,91.13333333333333,6
2,2.667,bj,86.46666666666667,7
2,2.667,hc,80.86666666666667,8
2,2.667,score,67.03333333333333,9
32,2.333,hc,781.7333333333332,1
32,2.333,gnull,779.3333333333334,2
32,2.333,ghc,753.6333333333333,3
32,2.333,ggnull,748.0333333333333,4
32,2.333,bj,729.4333333333334,5
32,2.333,ghcFull,632.3,6
32,2.333,score,631.1666666666666,7
32,2.333,fdr,545.1333333333333,8
32,2.333,minP,520.4666666666666,9
2,2.778,ggnull,161.53333333333333,1
2,2.778,ghcFull,160.53333333333333,2
2,2.778,fdr,156.13333333333335,3
2,2.778,minP,155.43333333333334,4
2,2.778,gnull,102.26666666666667,5
2,2.778,ghc,95.96666666666667,6
2,2.778,bj,95.3,7
2,2.778,hc,85.5,8
2,2.778,score,71.86666666666666,9
32,2.222,hc,686.3000000000001,1
32,2.222,gnull,682.0666666666667,2
32,2.222,ghc,651.1666666666666,3
32,2.222,ggnull,641.7333333333333,4
32,2.222,bj,621.9666666666667,5
32,2.222,score,562.0,6
32,2.222,ghcFull,526.5999999999999,7
32,2.222,fdr,452.40000000000003,8
32,2.222,minP,433.23333333333335,9
2,2.889,ggnull,184.2,1
2,2.889,ghcFull,184.10000000000002,2
2,2.889,fdr,180.03333333333333,3
2,2.889,minP,179.0666666666667,4
2,2.889,gnull,112.3,5
2,2.889,bj,105.03333333333335,6
2,2.889,ghc,104.16666666666667,7
2,2.889,hc,88.6,8
2,2.889,score,74.0,9
32,2.111,hc,582.9,1
32,2.111,gnull,574.0666666666666,2
32,2.111,ghc,539.0666666666667,3
32,2.111,ggnull,527.9000000000001,4
32,2.111,bj,504.4333333333333,5
32,2.111,score,490.56666666666666,6
32,2.111,ghcFull,422.0333333333333,7
32,2.111,fdr,365.16666666666663,8
32,2.111,minP,351.1666666666667,9
2,3.0,ghcFull,211.60000000000002,1
2,3.0,ggnull,211.53333333333333,2
2,3.0,fdr,207.3,3
2,3.0,minP,206.4,4
2,3.0,gnull,128.8,5
2,3.0,bj,121.73333333333333,6
2,3.0,ghc,109.60000000000001,7
2,3.0,hc,93.83333333333334,8
2,3.0,score,75.33333333333333,9
32,2.0,hc,481.5333333333333,1
32,2.0,gnull,472.6,2
32,2.0,ghc,435.3,3
32,2.0,ggnull,425.6333333333333,4
32,2.0,score,422.6666666666667,5
32,2.0,bj,402.96666666666664,6
32,2.0,ghcFull,342.93333333333334,7
32,2.0,fdr,301.93333333333334,8
32,2.0,minP,292.23333333333335,9
