eps,mu,Type,power,r
5,2.889,fdr,367.3,3
5,2.889,minP,361.3666666666667,4
5,2.889,gnull,271.43333333333334,5
5,2.889,ghc,250.83333333333334,6
5,2.889,bj,248.23333333333332,7
5,2.889,hc,206.33333333333334,8
5,2.889,score,134.06666666666666,9
25,2.111,hc,468.3666666666667,1
25,2.111,gnull,462.1,2
25,2.111,ghc,451.8666666666667,3
25,2.111,ggnull,445.90000000000003,4
25,2.111,score,392.26666666666665,5
25,2.111,bj,391.26666666666665,6
25,2.111,ghcFull,366.8666666666667,7
25,2.111,fdr,323.2333333333333,8
25,2.111,minP,314.56666666666666,9
5,3.0,ggnull,462.8333333333333,1
5,3.0,ghcFull,445.2333333333333,2
5,3.0,fdr,424.56666666666666,3
5,3.0,minP,417.2,4
5,3.0,gnull,318.66666666666663,5
5,3.0,bj,298.43333333333334,6
5,3.0,ghc,287.1666666666667,7
5,3.0,hc,235.4,8
5,3.0,score,143.56666666666666,9
25,2.0,hc,387.76666666666665,1
25,2.0,gnull,380.06666666666666,2
25,2.0,ghc,363.23333333333335,3
25,2.0,ggnull,358.20000000000005,4
25,2.0,score,344.7,5
25,2.0,bj,311.0333333333333,6
25,2.0,ghcFull,299.8,7
25,2.0,fdr,266.6,8
25,2.0,minP,258.90000000000003,9
2,2.556,ghcFull,125.83333333333333,1
2,2.556,ggnull,124.56666666666668,2
2,2.556,fdr,123.30000000000001,3
2,2.556,minP,123.0,4
2,2.556,ghc,89.13333333333333,5
2,2.556,gnull,86.6,6
2,2.556,bj,79.69999999999999,7
2,2.556,hc,76.8,8
2,2.556,score,69.7,9
28,2.444,gnull,830.8,1
28,2.444,hc,827.7,2
28,2.444,ggnull,815.2333333333333,3
28,2.444,ghc,813.7333333333333,4
28,2.444,bj,788.6999999999999,5
28,2.444,ghcFull,707.0999999999999,6
28,2.444,score,659.1,7
28,2.444,fdr,617.4333333333333,8
28,2.444,minP,592.8,9
28,2.556,gnull,898.5333333333333,1
28,2.556,hc,895.0666666666667,2
28,2.556,ggnull,888.8333333333334,3
28,2.556,ghc,888.2,4
28,2.556,bj,867.5,5
28,2.556,ghcFull,803.6333333333333,6
28,2.556,score,723.5666666666667,7
28,2.556,fdr,708.7666666666667,8
28,2.556,minP,678.9,9
2,2.667,ghcFull,145.23333333333332,1
2,2.667,ggnull,141.8,2
2,2.667,fdr,141.0,3
2,2.667,minP,140.3,4
2,2.667,ghc,98.16666666666667,5
2,2.667,gnull,95.69999999999999,6
2,2.667,bj,84.86666666666667,7
2,2.667,hc,82.93333333333334,8
2,2.667,score,70.13333333333334,9
28,2.333,hc,730.1999999999999,1
28,2.333,gnull,728.0333333333333,2
28,2.333,ggnull,712.0333333333333,3
28,2.333,ghc,711.7,4
28,2.333,bj,671.1666666666667,5
28,2.333,ghcFull,603.2333333333332,6
28,2.333,score,582.2,7
28,2.333,fdr,521.8000000000001,8
28,2.333,minP,499.33333333333337,9
28,2.667,gnull,947.6,1
28,2.667,hc,945.6999999999999,2
28,2.667,ggnull,941.4666666666667,3
28,2.667,ghc,939.5333333333333,4
28,2.667,bj,929.5,5
28,2.667,ghcFull,876.7666666666667,6
28,2.667,fdr,792.8666666666667,7
28,2.667,score,787.6,8
28,2.667,minP,761.8000000000001,9
2,2.778,ghcFull,165.4333333333333,1
2,2.778,ggnull,163.70000000000002,2
2,2.778,fdr,160.16666666666669,3
2,2.778,minP,158.79999999999998,4
2,2.778,gnull,107.39999999999999,5
2,2.778,ghc,102.5,6
2,2.778,bj,97.4,7
2,2.778,hc,88.66666666666667,8
2,2.778,score,74.0,9
28,2.222,hc,631.5,1
28,2.222,gnull,626.4,2
28,2.222,ghc,612.3333333333333,3
28,2.222,ggnull,602.7,4
28,2.222,bj,561.0333333333334,5
28,2.222,score,523.0333333333333,6
28,2.222,ghcFull,502.3666666666666,7
28,2.222,fdr,434.8666666666667,8
28,2.222,minP,419.4,9
2,2.889,ghcFull,189.29999999999998,1
2,2.889,ggnull,188.9,2
2,2.889,fdr,186.0,3
2,2.889,minP,185.23333333333332,4
2,2.889,gnull,118.0,5
2,2.889,ghc,111.69999999999999,6
2,2.889,bj,108.39999999999999,7
2,2.889,hc,93.76666666666667,8
2,2.889,score,76.89999999999999,9
28,2.111,hc,531.5,1
28,2.111,gnull,526.0666666666667,2
28,2.111,ghc,508.1333333333333,3
28,2.111,ggnull,497.7666666666667,4
28,2.111,score,453.43333333333334,5
28,2.111,bj,450.43333333333334,6
28,2.111,ghcFull,411.6,7
28,2.111,fdr,359.3666666666667,8
28,2.111,minP,346.8,9
2,3.0,ghcFull,223.86666666666665,1
2,3.0,fdr,219.26666666666665,2
2,3.0,ggnull,218.5,3
2,3.0,minP,217.33333333333331,4
2,3.0,gnull,135.23333333333335,5
2,3.0,bj,126.33333333333333,6
2,3.0,ghc,119.96666666666667,7
2,3.0,hc,97.56666666666666,8
2,3.0,score,78.7,9
28,2.0,hc,439.7,1
28,2.0,gnull,431.7666666666667,2
28,2.0,ghc,414.26666666666665,3
28,2.0,ggnull,402.4,4
28,2.0,score,392.2,5
28,2.0,bj,361.1666666666667,6
28,2.0,ghcFull,330.56666666666666,7
28,2.0,fdr,293.1,8
28,2.0,minP,283.93333333333334,9
