eps,mu,Type,power,r
4,2.889,hc,231.23333333333335,8
4,2.889,score,192.43333333333334,9
15,2.111,ggnull,512.9666666666667,1
15,2.111,gnull,485.9,2
15,2.111,ghc,474.8333333333333,3
15,2.111,hc,466.8666666666667,4
15,2.111,score,447.2333333333333,5
15,2.111,bj,432.5333333333333,6
15,2.111,ghcFull,426.96666666666664,7
15,2.111,fdr,373.06666666666666,8
15,2.111,minP,361.09999999999997,9
4,3.0,ggnull,544.3666666666667,1
4,3.0,ghcFull,534.3,2
4,3.0,fdr,511.90000000000003,3
4,3.0,minP,502.90000000000003,4
4,3.0,gnull,403.0,5
4,3.0,bj,388.5,6
4,3.0,ghc,306.0333333333333,7
4,3.0,hc,257.7,8
4,3.0,score,213.43333333333334,9
15,2.0,ggnull,427.23333333333335,1
15,2.0,gnull,404.7,2
15,2.0,ghc,393.29999999999995,3
15,2.0,hc,391.29999999999995,4
15,2.0,score,384.3666666666667,5
15,2.0,bj,350.8333333333333,6
15,2.0,ghcFull,349.46666666666664,7
15,2.0,fdr,310.7,8
15,2.0,minP,300.70000000000005,9
2,2.444,ghcFull,156.83333333333331,1
2,2.444,ggnull,155.96666666666667,2
2,2.444,fdr,153.5,3
2,2.444,minP,151.9,4
2,2.444,gnull,111.06666666666666,5
2,2.444,ghc,102.73333333333333,6
2,2.444,bj,102.13333333333334,7
2,2.444,hc,93.06666666666668,8
2,2.444,score,88.96666666666667,9
2,2.556,ghcFull,185.13333333333335,1
2,2.556,fdr,181.66666666666666,2
2,2.556,minP,180.03333333333333,3
2,2.556,ggnull,179.13333333333333,4
2,2.556,gnull,121.39999999999999,5
2,2.556,bj,111.69999999999999,6
2,2.556,ghc,108.26666666666667,7
2,2.556,hc,95.13333333333334,8
2,2.556,score,90.73333333333333,9
17,2.444,ggnull,844.7333333333333,1
17,2.444,gnull,818.4666666666667,2
17,2.444,ghc,801.2333333333333,3
17,2.444,hc,790.9333333333334,4
17,2.444,bj,784.8666666666667,5
17,2.444,ghcFull,747.8666666666667,6
17,2.444,score,735.3,7
17,2.444,fdr,660.1,8
17,2.444,minP,633.5333333333333,9
17,2.556,ggnull,904.0666666666667,1
17,2.556,gnull,883.2666666666667,2
17,2.556,ghc,867.8666666666667,3
17,2.556,bj,858.7,4
17,2.556,hc,856.8333333333334,5
17,2.556,ghcFull,828.0999999999999,6
17,2.556,score,789.6333333333333,7
17,2.556,fdr,738.0,8
17,2.556,minP,711.8666666666667,9
2,2.333,ghcFull,135.76666666666668,1
2,2.333,fdr,132.53333333333333,2
2,2.333,ggnull,132.06666666666666,3
2,2.333,minP,131.6,4
2,2.333,gnull,99.3,5
2,2.333,ghc,92.7,6
2,2.333,bj,88.36666666666666,7
2,2.333,hc,84.9,8
2,2.333,score,80.66666666666666,9
2,2.667,ghcFull,209.5,1
2,2.667,fdr,204.56666666666666,2
2,2.667,minP,202.83333333333334,3
2,2.667,ggnull,200.03333333333333,4
2,2.667,gnull,135.2,5
2,2.667,bj,126.26666666666667,6
2,2.667,ghc,115.83333333333333,7
2,2.667,hc,98.73333333333333,8
2,2.667,score,94.89999999999999,9
17,2.333,ggnull,767.5,1
17,2.333,gnull,742.0,2
17,2.333,ghc,729.2666666666667,3
17,2.333,hc,716.0999999999999,4
17,2.333,bj,698.2,5
17,2.333,score,666.3333333333334,6
17,2.333,ghcFull,661.3,7
17,2.333,fdr,579.7,8
17,2.333,minP,556.3333333333334,9
2,2.778,ghcFull,241.63333333333333,1
2,2.778,fdr,236.2,2
2,2.778,minP,234.46666666666667,3
2,2.778,ggnull,231.33333333333334,4
2,2.778,gnull,155.20000000000002,5
2,2.778,bj,145.76666666666665,6
2,2.778,ghc,127.83333333333333,7
2,2.778,hc,108.36666666666666,8
2,2.778,score,102.16666666666667,9
17,2.222,ggnull,676.8,1
17,2.222,gnull,652.6333333333333,2
17,2.222,ghc,638.1,3
17,2.222,hc,632.2333333333333,4
17,2.222,bj,600.6333333333333,5
17,2.222,score,596.6666666666666,6
17,2.222,ghcFull,563.3333333333334,7
17,2.222,fdr,489.3333333333333,8
17,2.222,minP,470.43333333333334,9
2,2.889,ghcFull,277.43333333333334,1
2,2.889,fdr,272.73333333333335,2
2,2.889,minP,269.3333333333333,3
2,2.889,ggnull,267.6333333333333,4
2,2.889,gnull,174.23333333333332,5
2,2.889,bj,167.66666666666666,6
2,2.889,ghc,133.03333333333333,7
2,2.889,hc,112.33333333333333,8
2,2.889,score,106.03333333333333,9
17,2.111,ggnull,582.5666666666667,1
17,2.111,gnull,560.5666666666666,2
17,2.111,ghc,550.3333333333334,3
17,2.111,hc,544.6,4
17,2.111,score,525.4,5
17,2.111,bj,503.46666666666664,6
17,2.111,ghcFull,476.3666666666667,7
17,2.111,fdr,416.56666666666666,8
17,2.111,minP,401.03333333333336,9
2,3.0,ghcFull,320.29999999999995,1
2,3.0,fdr,314.0,2
2,3.0,minP,310.59999999999997,3
2,3.0,ggnull,309.46666666666664,4
2,3.0,gnull,201.73333333333332,5
2,3.0,bj,195.46666666666667,6
2,3.0,ghc,142.8,7
2,3.0,hc,120.1,8
2,3.0,score,110.16666666666666,9
17,2.0,ggnull,480.56666666666666,1
17,2.0,gnull,468.93333333333334,2
17,2.0,hc,459.1333333333333,3
17,2.0,score,456.3,4
17,2.0,ghc,455.6333333333333,5
17,2.0,bj,409.46666666666664,6
17,2.0,ghcFull,385.4666666666667,7
17,2.0,fdr,337.8666666666667,8
17,2.0,minP,327.5,9
